CMF_ID,CMFlow,Mutation,Pathway,MutationSymbol,RegulatorSymbol,Regulon,MutationEnsembl,RegulatorEnsembl,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons,CMFlowType
CMF-33320,ERBB1_DOWNSTREAM_SIGNALING_dn_STAT4_dn_1144,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,STAT4,1144,NA,ENSG00000138378,-1,1.9847654710919969,-0.1597978742200304,1.723781499611e-4,2.217719440811037,1.541540429835378,0.6666666666666666,0.125,16,3,Mutated Pathway
CMF-33326,ERBB1_DOWNSTREAM_SIGNALING_up_TEAD3_up_2105,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TEAD3,2105,NA,ENSG00000007866,1,2.543636054862871,0.5335449881750819,1.214004678852307e-41,2.832224505196051,2.266661037467668,1,0.2,15,3,Mutated Pathway
CMF-33327,ERBB1_DOWNSTREAM_SIGNALING_up_TEAD3_up_2101,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TEAD3,2101,NA,ENSG00000007866,1,2.543636054862871,0.4761081089121884,2.3714463085937428e-32,2.037029997153889,1.3578234105247524,1,0.2,15,3,Mutated Pathway
CMF-33329,ERBB1_DOWNSTREAM_SIGNALING_up_MEOX2_up_2196,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,MEOX2,2196,NA,ENSG00000106511,1,2.340079518524992,0.3865662833822511,5.647822511674906e-21,3.526157170806072,3.2084460119700773,1,0.2857142857142857,14,4,Mutated Pathway
CMF-33332,ERBB1_DOWNSTREAM_SIGNALING_up_MEOX2_up_2199,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,MEOX2,2199,NA,ENSG00000106511,1,2.340079518524992,0.3282088010817104,3.1429806977587704e-15,2.7651796565533875,2.1770726061579566,1,0.2857142857142857,14,4,Mutated Pathway
CMF-33336,ERBB1_DOWNSTREAM_SIGNALING_up_FOXC1_up_655,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,FOXC1,655,NA,ENSG00000054598,1,1.3720758593656444,0.4455768287168645,4.375383691115867e-28,3.145623812610704,2.670507923184436,1,0.4,20,8,Mutated Pathway
CMF-33338,ERBB1_DOWNSTREAM_SIGNALING_up_FOXC1_up_651,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,FOXC1,651,NA,ENSG00000054598,1,1.3720758593656444,0.4650293714297465,9.396365267908402e-31,3.073662748060368,2.5765566590098903,1,0.4,20,8,Mutated Pathway
CMF-33342,ERBB1_DOWNSTREAM_SIGNALING_dn_PAX7_dn_3697,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,PAX7,3697,NA,ENSG00000009709,-1,2.912787019754009,-0.2463605130407882,5.087108580284498e-9,2.157193978762266,1.481283250976802,1,0.6666666666666666,3,2,Mutated Pathway
CMF-33349,ERBB1_DOWNSTREAM_SIGNALING_up_STAT5A_up_2950,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,STAT5A,2950,NA,ENSG00000126561,1,3.251170594932093,0.373704675066504,1.3227228291549273e-19,2.73465598555176,2.1381123851980544,1,0.4285714285714285,21,9,Mutated Pathway
CMF-33350,ERBB1_DOWNSTREAM_SIGNALING_up_STAT5A_up_2940,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,STAT5A,2940,NA,ENSG00000126561,1,3.251170594932093,0.5569341388555225,5.7705157060300484e-46,2.5081131894461097,1.8668043034434263,1,0.4285714285714285,21,9,Mutated Pathway
CMF-33351,ERBB1_DOWNSTREAM_SIGNALING_up_STAT5A_up_2944,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,STAT5A,2944,NA,ENSG00000126561,1,3.251170594932093,0.2670655922190121,2.1071040973585704e-10,2.079394031537952,1.397412633272836,1,0.4285714285714285,21,9,Mutated Pathway
CMF-33352,ERBB1_DOWNSTREAM_SIGNALING_up_STAT5A_up_2958,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,STAT5A,2958,NA,ENSG00000126561,1,3.251170594932093,0.5407267856545183,6.2055812023523984e-43,2.0317394486364933,1.351360847032787,1,0.4285714285714285,21,9,Mutated Pathway
CMF-33354,ERBB1_DOWNSTREAM_SIGNALING_up_STAT5A_up_2945,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,STAT5A,2945,NA,ENSG00000126561,1,3.251170594932093,0.5468429441009107,4.657683886064093e-44,2.4320035945755385,1.7827410270766866,1,0.4285714285714285,21,9,Mutated Pathway
CMF-33358,ERBB1_DOWNSTREAM_SIGNALING_up_SP1_up_1376,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,SP1,1376,NA,ENSG00000185591,1,1.90205901194988,0.1943324833159385,4.592792667883687e-6,2.4138436879933547,1.7595059926925396,1,0.125,8,1,Mutated Pathway
CMF-33359,ERBB1_DOWNSTREAM_SIGNALING_up_RFX2_up_2300,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,RFX2,2300,NA,ENSG00000087903,1,1.9906395063027889,0.2657784980235655,2.5894787364280725e-10,2.0313419953510587,1.3504694676619715,1,0.3333333333333333,6,2,Mutated Pathway
CMF-33364,ERBB1_DOWNSTREAM_SIGNALING_up_CEBPA_up_2596,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,CEBPA,2596,NA,ENSG00000245848,1,2.077394652906379,0.273132384466871,7.856468538618223e-11,2.014499094268311,1.3338695232364453,1,0.2857142857142857,21,6,Mutated Pathway
CMF-33365,ERBB1_DOWNSTREAM_SIGNALING_up_CEBPA_up_2587,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,CEBPA,2587,NA,ENSG00000245848,1,2.077394652906379,0.4081148842588694,2.0772885399472245e-23,2.227720503050048,1.5555702581720563,1,0.2857142857142857,21,6,Mutated Pathway
CMF-33367,ERBB1_DOWNSTREAM_SIGNALING_up_SOX15_up_1355,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,SOX15,1355,NA,ENSG00000129194,1,2.0203290850040805,0.3566725344628204,6.970169558178879e-18,2.140043682612629,1.4594085866751525,0.6666666666666666,0.1428571428571428,14,3,Mutated Pathway
CMF-33373,ERBB1_DOWNSTREAM_SIGNALING_dn_TEF_dn_2660,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TEF,2660,NA,ENSG00000167074,-1,3.0224755024667043,-0.3088105830629313,1.4243048031651916e-13,3.114522457978953,2.6373308433265934,1,0.4,15,6,Mutated Pathway
CMF-33375,ERBB1_DOWNSTREAM_SIGNALING_dn_TEF_dn_2656,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TEF,2656,NA,ENSG00000167074,-1,3.0224755024667043,-0.2692209335724203,1.4883099319896094e-10,2.9670822578696305,2.4376107504371305,1,0.4,15,6,Mutated Pathway
CMF-33376,ERBB1_DOWNSTREAM_SIGNALING_dn_TEF_dn_2655,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TEF,2655,NA,ENSG00000167074,-1,3.0224755024667043,-0.2194196270525893,2.1244110155354602e-7,1.9931886407054296,1.3105659364608888,1,0.4,15,6,Mutated Pathway
CMF-33378,ERBB1_DOWNSTREAM_SIGNALING_dn_TEF_dn_2659,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TEF,2659,NA,ENSG00000167074,-1,3.0224755024667043,-0.2144542041734928,4.023134545220901e-7,2.6143986645348845,1.9939787484192,1,0.4,15,6,Mutated Pathway
CMF-33379,ERBB1_DOWNSTREAM_SIGNALING_up_SP3_up_3423,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,SP3,3423,NA,ENSG00000172845,1,1.6006007209019752,0.1683781132880608,7.465384946965379e-5,2.5153267754974404,1.877517664485494,1,0.1666666666666666,12,2,Mutated Pathway
CMF-33382,ERBB1_DOWNSTREAM_SIGNALING_up_MZF1_up_1013,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,MZF1,1013,NA,ENSG00000099326,1,2.8854562056523307,0.2269687177994022,7.816035144319663e-8,2.4957747626963336,1.8520243056046577,1,0.125,16,2,Mutated Pathway
CMF-33383,ERBB1_DOWNSTREAM_SIGNALING_up_SF1_up_2411,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,SF1,2411,NA,ENSG00000168066,1,1.9051964349686368,0.1093962251410747,0.0103847416805336,2.3345806302335137,1.6675826274096732,1,0.1666666666666666,6,1,Mutated Pathway
CMF-33384,ERBB1_DOWNSTREAM_SIGNALING_dn_HNF1A_dn_1784,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,HNF1A,1784,NA,ENSG00000135100,-1,1.505905086001102,-0.2566979613364225,1.0747449533230952e-9,2.042546893590069,1.362451542621723,1,0.2222222222222222,18,4,Mutated Pathway
CMF-33386,ERBB1_DOWNSTREAM_SIGNALING_dn_HNF1A_dn_1790,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,HNF1A,1790,NA,ENSG00000135100,-1,1.505905086001102,-0.1089929098617695,0.0106725026360105,2.441555754465659,1.792378803294831,1,0.2222222222222222,18,4,Mutated Pathway
CMF-33391,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_dn_ELF5_dn_3362,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,ELF5,3362,NA,ENSG00000135374,-1,3.3550858079663923,-0.225702570625235,9.265939698023725e-8,1.990212844918421,1.3072822460286635,0.75,0.1875,16,4,Mutated Pathway
CMF-33398,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_ESRRA_up_1968,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,ESRRA,1968,NA,ENSG00000173153,1,2.0107700426765085,0.2560172619814571,1.193139103552427e-9,2.563217363251334,1.919004348069128,1,0.4210526315789473,19,8,Mutated Pathway
CMF-33402,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_ESRRA_up_1967,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,ESRRA,1967,NA,ENSG00000173153,1,2.0107700426765085,0.1923991804773529,5.730057389444436e-6,1.9950271944444704,1.3105352319032575,1,0.4210526315789473,19,8,Mutated Pathway
CMF-33403,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_ESRRA_up_1963,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,ESRRA,1963,NA,ENSG00000173153,1,2.0107700426765085,0.270738816568988,1.1629171408442296e-10,2.442234040015292,1.7858366404921358,1,0.4210526315789473,19,8,Mutated Pathway
CMF-33404,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_LEF1_up_1418,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,LEF1,1418,NA,ENSG00000138795,1,1.636270428382291,0.3745615468522777,1.0767322933292749e-19,2.2283885168191757,1.5494542531443518,1,0.2777777777777778,18,5,Mutated Pathway
CMF-33405,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_LEF1_up_1408,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,LEF1,1408,NA,ENSG00000138795,1,1.636270428382291,0.4175906422104914,1.5468070154915822e-24,2.74523290252402,2.1428463345953355,1,0.2777777777777778,18,5,Mutated Pathway
CMF-33406,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_LEF1_up_1412,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,LEF1,1412,NA,ENSG00000138795,1,1.636270428382291,0.4779310123053089,1.277745479584325e-32,2.2322011566972484,1.552377634554083,1,0.2777777777777778,18,5,Mutated Pathway
CMF-33420,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_ESRRG_up_2734,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,ESRRG,2734,NA,ENSG00000196482,1,1.9240449654225056,0.1040582588228225,0.0148097570396635,2.264162011536228,1.5838782551515167,1,0.2857142857142857,7,2,Mutated Pathway
CMF-33424,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_SIRT6_up_2523,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,SIRT6,2523,NA,ENSG00000077463,1,1.552171252496397,0.2562076536275005,1.158803910811501e-9,2.1242455988721525,1.4390787153540912,1,0.1666666666666666,6,1,Mutated Pathway
CMF-33428,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_dn_POU3F1_dn_1649,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,POU3F1,1649,NA,ENSG00000185668,-1,1.389505928640784,-0.2829620914992646,1.5070078726555667e-11,2.109099268843889,1.4227487311794311,1,0.32,25,8,Mutated Pathway
CMF-33455,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_dn_TEF_dn_2660,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,TEF,2660,NA,ENSG00000167074,-1,2.3909314186214337,-0.3088105830629313,1.4243048031651916e-13,2.108230873619085,1.4254094819086198,1,0.2666666666666666,15,4,Mutated Pathway
CMF-33462,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_dn_IRF4_dn_3772,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,IRF4,3772,NA,ENSG00000137265,-1,1.4418036565223111,-0.3370885186983045,4.994709838348576e-16,2.137239377789685,1.455670103868732,1,0.2,5,1,Mutated Pathway
CMF-33464,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_dn_FOXP3_dn_1950,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,FOXP3,1950,NA,ENSG00000049768,-1,1.301384169058078,-0.2688898081550772,1.570283136214729e-10,2.181531907237699,1.5008139904660336,1,0.1666666666666666,12,2,Mutated Pathway
CMF-33475,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_HBP1_up_1928,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,HBP1,1928,NA,ENSG00000105856,1,1.3861171866885795,0.2924826946681662,2.8583949137374165e-12,2.642375091291413,2.0142106253129826,1,0.5833333333333334,12,7,Mutated Pathway
CMF-33476,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_HBP1_up_1931,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,HBP1,1931,NA,ENSG00000105856,1,1.3861171866885795,0.3997436311952665,1.9251830143592888e-22,2.3582698443353465,1.691615072205667,1,0.5833333333333334,12,7,Mutated Pathway
CMF-33477,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_HBP1_up_1927,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,HBP1,1927,NA,ENSG00000105856,1,1.3861171866885795,0.305855830137109,2.4855471270809614e-13,2.124454937251225,1.437884108180249,1,0.5833333333333334,12,7,Mutated Pathway
CMF-33479,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_up_HBP1_up_1924,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS,NA,HBP1,1924,NA,ENSG00000105856,1,1.3861171866885795,0.1644723500797041,1.098316786586e-4,2.09129882197224,1.4086572265878792,1,0.5833333333333334,12,7,Mutated Pathway
CMF-33483,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_up_IRF2_up_424,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_PID_NCI_NATURE_nonsilent_somatic,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE,NA,IRF2,424,NA,ENSG00000168310,1,2.734524241726249,0.6305761837478454,4.321443278227655e-62,2.084733559482705,1.358040552236675,1,0.2,25,5,Mutated Pathway
CMF-33491,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_up_IRF1_up_113,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_PID_NCI_NATURE_nonsilent_somatic,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE,NA,IRF1,113,NA,ENSG00000125347,1,1.7447882124397265,0.3716515662246825,2.1602385590875645e-19,2.1185470127779,1.384729830272488,1,0.16,25,4,Mutated Pathway
CMF-33497,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_up_STAT5A_up_2940,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_PID_NCI_NATURE_nonsilent_somatic,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE,NA,STAT5A,2940,NA,ENSG00000126561,1,2.2814364766579125,0.5569341388555225,5.7705157060300484e-46,2.1941878833643296,1.4570826787410491,1,0.0952380952380952,21,2,Mutated Pathway
CMF-33501,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_dn_E2F1_up_530,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_PID_NCI_NATURE_nonsilent_somatic,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE,NA,E2F1,530,NA,ENSG00000101412,-1,1.866166055151237,0.6201656764623934,1.50771877898473e-59,-2.204775424509714,1.4731603019139192,1,0.2222222222222222,18,4,Mutated Pathway
CMF-33503,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_up_STAT5B_up_1544,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_PID_NCI_NATURE_nonsilent_somatic,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE,NA,STAT5B,1544,NA,ENSG00000173757,1,1.935300710230213,0.3095310289441794,1.242301488056027e-13,2.312718092112558,1.5742016407229005,1,0.4444444444444444,9,4,Mutated Pathway
CMF-33504,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_up_STAT5B_up_1546,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_PID_NCI_NATURE_nonsilent_somatic,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE,NA,STAT5B,1546,NA,ENSG00000173757,1,1.935300710230213,0.3334209151935545,1.0754817973793922e-15,2.124607647132324,1.391543508091696,1,0.4444444444444444,9,4,Mutated Pathway
CMF-33593,ERBB2_ERBB3_SIGNALING_EVENTS_up_IRF2_up_424,ERBB2_ERBB3_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ERBB2_ERBB3_SIGNALING_EVENTS,NA,IRF2,424,ENSG00000141736,ENSG00000168310,1,2.788997130428593,0.6305761837478454,4.321443278227655e-62,2.4004703465737207,1.683347413328123,1,0.2,25,5,Mutated Pathway
CMF-33609,ERBB2_ERBB3_SIGNALING_EVENTS_up_STAT5B_up_1544,ERBB2_ERBB3_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ERBB2_ERBB3_SIGNALING_EVENTS,NA,STAT5B,1544,ENSG00000141736,ENSG00000173757,1,1.6595359715712408,0.3095310289441794,1.242301488056027e-13,2.2975240422996275,1.5761392907256755,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33618,PLASMA_MEMBRANE_ESTROGEN_RECEPTOR_SIGNALING_up_STAT5B_up_1544,PLASMA_MEMBRANE_ESTROGEN_RECEPTOR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,PLASMA_MEMBRANE_ESTROGEN_RECEPTOR_SIGNALING,NA,STAT5B,1544,NA,ENSG00000173757,1,1.5738750055337094,0.3095310289441794,1.242301488056027e-13,2.2662484658226187,1.5312601058852338,1,0.1111111111111111,9,1,Mutated Pathway
CMF-33667,BCR_SIGNALING_PATHWAY_up_IRF2_up_413,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,IRF2,413,ENSG00000186716,ENSG00000168310,1,1.3478768104450398,0.5062217087748674,5.301978570420942e-37,2.05126521832306,1.3736115042254389,1,0.2,25,5,Mutated Pathway
CMF-33668,BCR_SIGNALING_PATHWAY_up_IRF2_up_424,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,IRF2,424,ENSG00000186716,ENSG00000168310,1,1.3478768104450398,0.6305761837478454,4.321443278227655e-62,2.195630562749263,1.5253343954613847,1,0.2,25,5,Mutated Pathway
CMF-33674,BCR_SIGNALING_PATHWAY_up_NFKB1_up_292,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,NFKB1,292,ENSG00000186716,ENSG00000109320,1,1.714607594076438,0.4106953436882763,1.0324301608167893e-23,1.979965951740355,1.3040443153208392,1,0.08,25,2,Mutated Pathway
CMF-33676,BCR_SIGNALING_PATHWAY_up_ESRRA_up_1968,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,ESRRA,1968,ENSG00000186716,ENSG00000173153,1,1.515094029237891,0.2560172619814571,1.193139103552427e-9,2.399053248334795,1.750524872586516,1,0.2105263157894736,19,4,Mutated Pathway
CMF-33677,BCR_SIGNALING_PATHWAY_up_ESRRA_up_1963,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,ESRRA,1963,ENSG00000186716,ENSG00000173153,1,1.515094029237891,0.270738816568988,1.1629171408442296e-10,2.130252954424748,1.457569954507525,1,0.2105263157894736,19,4,Mutated Pathway
CMF-33679,BCR_SIGNALING_PATHWAY_up_MAF_up_173,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,MAF,173,ENSG00000186716,ENSG00000178573,1,1.7355299792926833,0.6170707731176914,8.239666989494836e-59,2.0402142021481184,1.3624311633124797,1,0.1052631578947368,19,2,Mutated Pathway
CMF-33684,BCR_SIGNALING_PATHWAY_up_STAT5A_up_2950,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,STAT5A,2950,ENSG00000186716,ENSG00000126561,1,1.6457516974575483,0.373704675066504,1.3227228291549273e-19,2.3095203896754306,1.6483788878037329,1,0.1428571428571428,21,3,Mutated Pathway
CMF-33688,BCR_SIGNALING_PATHWAY_up_LMO2_up_203,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,LMO2,203,ENSG00000186716,ENSG00000135363,1,1.4060294787646512,0.285347638301374,9.994520005285562e-12,2.053757732695131,1.3759069934351773,1,0.5,4,2,Mutated Pathway
CMF-33689,BCR_SIGNALING_PATHWAY_up_STAT5B_up_1544,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,STAT5B,1544,ENSG00000186716,ENSG00000173757,1,1.917651600577927,0.3095310289441794,1.242301488056027e-13,2.6934126323371155,2.098172179320684,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33690,BCR_SIGNALING_PATHWAY_up_STAT5B_up_1546,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,STAT5B,1546,ENSG00000186716,ENSG00000173757,1,1.917651600577927,0.3334209151935545,1.0754817973793922e-15,2.508989711500671,1.8760171339868883,1,0.2222222222222222,9,2,Mutated Pathway
